,timestamp,distance,enhanced_speed,enhanced_altitude,140,power,cycle_length16,heart_rate,cadence,activity_type,fractional_cadence,107,135,136,143,position_lat,position_long,accumulated_power,vertical_oscillation,stance_time,vertical_ratio,step_length,l__is_running__b,l__cadence__steps per min,l__gct__ms,l__fsa__deg,l__total_distance__m,l__stride_count__strides,r__is_running__b,r__cadence__steps per min,r__gct__ms,r__fsa__deg,r__total_distance__m,r__stride_count__strides,l__vgrf_curve_bn_0__,l__vgrf_curve_bn_1__,l__vgrf_curve_bn_2__,l__vgrf_curve_bn_3__,r__vgrf_curve_bn_0__,r__vgrf_curve_bn_1__,r__vgrf_curve_bn_2__,r__vgrf_curve_bn_3__,l__stride_length__m,l__speed__mps,l__vgrf_avg__bw,l__vgrf_active_peak__bw,l__lr__bwps,r__stride_length__m,r__speed__mps,r__vgrf_avg__bw,r__vgrf_active_peak__bw,r__lr__bwps
128,2025-12-17 15:59:33+00:00,467.14,4.796,114.39999999999998,4763,270,0.0,149,100,running,0.0,1,20,149,66,542902653.0,-1465392432.0,25915.0,85.5,174.0,5.94,1438.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2025-12-17 15:59:34+00:00,472.48,4.889,114.39999999999998,4856,271,0.0,149,100,running,0.0,1,20,149,66,542902112.0,-1465392731.0,26186.0,86.2,171.0,5.88,1466.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2025-12-17 15:59:35+00:00,478.07,4.889,114.39999999999998,4861,271,,150,100,running,0.0,1,22,150,66,542901518.0,-1465393022.0,26457.0,86.2,171.0,5.88,1466.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2025-12-17 15:59:36+00:00,483.27,4.955,114.39999999999998,4926,281,0.0,150,100,running,0.0,1,22,150,66,542901001.0,-1465393115.0,26738.0,86.7,169.0,5.83,1486.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2025-12-17 15:59:37+00:00,487.62,5.048,114.39999999999998,5018,290,0.0,150,100,running,0.0,1,22,150,66,542900531.0,-1465393194.0,27028.0,86.8,168.0,5.73,1514.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2025-12-17 15:59:38+00:00,491.84,5.048,114.39999999999998,5018,285,,151,100,running,0.0,1,25,151,66,542900012.0,-1465393205.0,27313.0,86.8,168.0,5.73,1514.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2025-12-17 15:59:39+00:00,496.11,4.955,114.39999999999998,4926,275,0.0,151,101,running,0.0,1,25,151,66,542899545.0,-1465392941.0,27588.0,85.1,167.0,5.78,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2025-12-17 15:59:40+00:00,501.2,4.833,114.39999999999998,4805,269,0.0,151,101,running,0.0,1,25,151,66,542899007.0,-1465392708.0,27857.0,84.1,171.0,5.86,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2025-12-17 15:59:41+00:00,507.07,4.833,114.20000000000005,4801,268,0.0,152,101,running,0.0,1,28,152,66,542898410.0,-1465392236.0,28125.0,84.1,171.0,5.86,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2025-12-17 15:59:42+00:00,512.38,4.843,114.20000000000005,4810,268,0.0,152,101,running,0.0,1,28,152,66,542898003.0,-1465391700.0,28393.0,84.4,170.0,5.87,1438.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2025-12-17 15:59:43+00:00,517.86,5.011,114.20000000000005,4977,275,0.0,152,101,running,0.0,1,28,152,66,542897554.0,-1465391223.0,28668.0,85.3,166.0,5.73,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2025-12-17 15:59:44+00:00,522.93,5.029,114.20000000000005,4980,284,0.0,152,101,running,0.0,1,28,152,66,542897153.0,-1465390526.0,28952.0,85.2,166.0,5.7,1493.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2025-12-17 15:59:45+00:00,527.65,5.057,114.0,5008,287,0.0,153,101,running,0.0,1,31,153,66,542896957.0,-1465389915.0,29239.0,85.2,166.0,5.67,1502.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2025-12-17 15:59:46+00:00,532.39,5.057,114.0,5008,287,,153,101,running,0.0,1,31,153,66,542896703.0,-1465389284.0,29526.0,85.2,166.0,5.67,1502.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2025-12-17 15:59:47+00:00,537.84,5.029,114.0,4980,277,0.0,153,100,running,0.0,1,31,153,66,542896542.0,-1465388382.0,29803.0,86.8,168.0,5.75,1508.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2025-12-17 15:59:48+00:00,543.25,5.029,114.20000000000005,4980,277,0.0,153,100,running,0.0,1,31,153,66,542896495.0,-1465387593.0,30080.0,86.8,168.0,5.75,1508.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2025-12-17 15:59:49+00:00,547.96,5.029,114.20000000000005,4980,279,0.0,153,100,running,0.0,1,31,153,66,542896518.0,-1465386880.0,30359.0,86.8,168.0,5.75,1508.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2025-12-17 15:59:50+00:00,553.46,5.029,114.20000000000005,5012,281,0.0,153,100,running,0.0,1,31,153,66,542896650.0,-1465386002.0,30640.0,86.8,168.0,5.75,1508.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2025-12-17 15:59:51+00:00,558.41,5.048,114.20000000000005,5031,284,0.0,154,100,running,0.0,1,33,154,66,542896784.0,-1465385351.0,30924.0,86.8,168.0,5.73,1514.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2025-12-17 15:59:52+00:00,563.1,5.039,114.20000000000005,5021,287,0.0,154,99,running,0.0,1,33,154,66,542897042.0,-1465384775.0,31211.0,88.4,170.0,5.79,1526.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2025-12-17 15:59:53+00:00,567.67,5.039,114.0,5021,289,0.0,154,99,running,0.0,1,33,154,66,542897386.0,-1465384155.0,31500.0,88.4,170.0,5.79,1526.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2025-12-17 15:59:54+00:00,572.82,5.029,114.0,5012,288,0.0,154,100,running,0.0,1,33,154,66,542897718.0,-1465383583.0,31788.0,86.8,168.0,5.75,1508.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2025-12-17 15:59:55+00:00,577.28,5.011,113.79999999999995,4993,290,0.0,154,100,running,0.0,1,33,154,66,542898052.0,-1465383179.0,32078.0,86.8,168.0,5.78,1503.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2025-12-17 15:59:56+00:00,581.87,5.011,113.79999999999995,4993,292,0.0,154,101,running,0.0,1,33,154,66,542898489.0,-1465382747.0,32370.0,86.8,168.0,5.78,1503.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2025-12-17 15:59:57+00:00,585.78,5.001,113.79999999999995,4984,292,0.0,155,101,running,0.0,1,36,155,66,542898802.0,-1465382412.0,32662.0,85.3,166.0,5.74,1485.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2025-12-17 15:59:58+00:00,588.94,4.992,114.0,4975,293,0.0,155,101,running,0.0,1,36,155,66,542899112.0,-1465382148.0,32955.0,85.3,166.0,5.75,1482.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2025-12-17 15:59:59+00:00,592.58,4.964,114.0,4948,294,0.0,155,101,running,0.0,1,36,155,66,542899443.0,-1465381672.0,33249.0,85.1,167.0,5.77,1474.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2025-12-17 16:00:00+00:00,596.58,4.964,114.0,4948,296,,155,100,running,0.0,1,36,155,66,542899819.0,-1465381406.0,33545.0,86.6,169.0,5.82,1489.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2025-12-17 16:00:01+00:00,601.09,4.88,114.0,4864,294,0.0,156,100,running,0.0,1,38,156,66,542900335.0,-1465381176.0,33839.0,86.2,171.0,5.89,1463.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2025-12-17 16:00:02+00:00,607.06,4.805,114.0,4790,293,0.0,156,100,running,0.0,1,38,156,65,542900925.0,-1465380806.0,34132.0,85.8,173.0,5.95,1441.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2025-12-17 16:00:03+00:00,611.55,4.805,114.0,4790,294,0.0,156,99,running,0.0,1,38,156,65,542901333.0,-1465380619.0,34426.0,87.4,175.0,6.0,1456.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2025-12-17 16:00:04+00:00,616.95,4.833,114.0,4818,297,0.0,156,99,running,0.0,1,38,156,65,542901874.0,-1465380324.0,34723.0,87.3,175.0,5.96,1464.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2025-12-17 16:00:05+00:00,622.66,4.899,114.0,4904,301,0.0,156,99,running,0.0,1,38,156,65,542902432.0,-1465379959.0,35024.0,87.8,173.0,5.91,1484.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2025-12-17 16:00:06+00:00,626.81,4.908,114.0,4913,305,0.0,156,99,running,0.0,1,38,156,65,542902808.0,-1465379727.0,35329.0,88.1,172.0,5.92,1487.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2025-12-17 16:00:07+00:00,632.01,4.899,114.0,4904,305,0.0,156,99,running,0.0,1,38,156,65,542903378.0,-1465379363.0,35634.0,87.8,173.0,5.91,1484.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2025-12-17 16:00:08+00:00,637.44,4.917,114.0,4874,305,0.0,156,99,running,0.0,1,38,156,65,542903922.0,-1465379027.0,35939.0,88.1,172.0,5.91,1490.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2025-12-17 16:00:09+00:00,642.7,4.917,114.0,4874,302,0.0,157,99,running,0.0,1,42,157,65,542904357.0,-1465378743.0,36241.0,88.1,172.0,5.91,1490.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2025-12-17 16:00:10+00:00,647.83,4.973,114.0,4929,308,0.0,157,99,running,0.0,1,42,157,65,542904930.0,-1465378414.0,36549.0,88.3,171.0,5.85,1507.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2025-12-17 16:00:11+00:00,654.01,5.001,114.0,4937,312,0.0,157,99,running,0.0,1,42,157,65,542905504.0,-1465378178.0,36861.0,88.5,170.0,5.84,1515.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2025-12-17 16:00:12+00:00,659.4,5.011,114.0,4946,312,0.0,157,100,running,0.0,1,42,157,65,542906008.0,-1465377910.0,37173.0,88.5,170.0,5.83,1518.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2025-12-17 16:00:13+00:00,664.94,5.141,114.0,5075,325,0.0,157,100,running,0.0,1,42,157,65,542906654.0,-1465377545.0,37498.0,86.6,168.0,5.61,1542.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2025-12-17 16:00:14+00:00,671.21,5.151,114.0,5085,324,0.0,157,100,running,0.0,1,42,157,65,542907201.0,-1465377334.0,37822.0,86.5,168.0,5.6,1545.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2025-12-17 16:00:15+00:00,675.15,5.179,113.79999999999995,5112,325,0.0,157,100,running,0.0,1,42,157,65,542907648.0,-1465377114.0,38147.0,86.5,168.0,5.56,1553.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2025-12-17 16:00:16+00:00,680.21,5.188,114.0,5189,326,0.0,157,100,running,0.0,1,42,157,65,542908234.0,-1465376937.0,38473.0,86.4,168.0,5.55,1556.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2025-12-17 16:00:17+00:00,684.96,5.095,113.79999999999995,5096,312,0.0,158,100,running,0.0,1,46,158,65,542908680.0,-1465376836.0,38785.0,86.7,168.0,5.67,1528.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2025-12-17 16:00:18+00:00,688.58,5.085,113.79999999999995,5087,311,0.0,158,100,running,0.0,1,46,158,65,542909126.0,-1465376824.0,39096.0,86.7,168.0,5.68,1525.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,2025-12-17 16:00:19+00:00,694.24,5.039,113.79999999999995,5040,309,0.0,158,100,running,0.0,1,46,158,65,542909823.0,-1465376907.0,39405.0,86.8,168.0,5.74,1511.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2025-12-17 16:00:20+00:00,700.74,4.983,113.60000000000002,4984,308,0.0,158,100,running,0.0,1,46,158,65,542910376.0,-1465377170.0,39713.0,86.9,168.0,5.81,1494.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2025-12-17 16:00:21+00:00,705.23,4.983,113.60000000000002,4984,308,0.0,157,100,running,0.0,1,45,157,65,542910852.0,-1465377317.0,40021.0,86.9,168.0,5.81,1494.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2025-12-17 16:00:22+00:00,711.52,5.085,113.60000000000002,5063,314,0.0,158,99,running,0.0,1,46,158,65,542911547.0,-1465377620.0,40335.0,88.3,170.0,5.73,1540.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2025-12-17 16:00:23+00:00,716.75,5.197,113.60000000000002,5174,329,0.0,158,99,running,0.0,1,46,158,65,542911981.0,-1465377966.0,40664.0,88.0,170.0,5.59,1574.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2025-12-17 16:00:24+00:00,720.63,5.141,113.60000000000002,5119,325,0.0,158,100,running,0.0,1,46,158,65,542912336.0,-1465378173.0,40989.0,86.6,168.0,5.61,1542.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2025-12-17 16:00:25+00:00,724.84,5.141,113.60000000000002,5119,324,0.0,158,100,running,0.0,1,46,158,65,542912777.0,-1465378693.0,41313.0,86.6,168.0,5.61,1542.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2025-12-17 16:00:26+00:00,729.2,4.609,113.60000000000002,4589,293,,158,100,running,0.0,1,46,158,65,542913119.0,-1465379184.0,41606.0,84.3,179.0,6.09,1382.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2025-12-17 16:00:27+00:00,733.28,4.609,113.60000000000002,4589,292,0.0,159,100,running,0.0,1,46,159,65,542913389.0,-1465379709.0,41898.0,84.3,179.0,6.09,1382.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2025-12-17 16:00:28+00:00,737.63,4.609,113.60000000000002,4605,291,0.0,159,100,running,0.0,1,46,159,65,542913567.0,-1465380344.0,42189.0,84.3,179.0,6.09,1382.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2025-12-17 16:00:29+00:00,742.66,4.628,113.60000000000002,4623,289,0.0,159,100,running,0.0,1,46,159,65,542913637.0,-1465381186.0,42478.0,84.5,178.0,6.09,1388.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2025-12-17 16:00:30+00:00,746.92,4.619,113.60000000000002,4614,288,,159,100,running,0.0,1,46,159,65,542913739.0,-1465381851.0,42766.0,84.3,179.0,6.08,1385.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,2025-12-17 16:00:31+00:00,752.74,4.721,113.60000000000002,4721,294,0.0,159,100,running,0.0,1,46,159,65,542913710.0,-1465382800.0,43060.0,85.0,176.0,6.0,1416.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,2025-12-17 16:00:32+00:00,759.1,4.777,113.60000000000002,4777,295,0.0,159,100,running,0.0,1,46,159,65,542913505.0,-1465383674.0,43355.0,85.5,174.0,5.96,1433.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2025-12-17 16:00:33+00:00,763.75,4.936,113.60000000000002,4936,306,0.0,159,100,running,0.0,1,46,159,65,542913311.0,-1465384349.0,43661.0,86.4,170.0,5.83,1480.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2025-12-17 16:00:34+00:00,768.79,5.057,113.60000000000002,5052,315,0.0,159,100,running,0.0,1,46,159,65,542913036.0,-1465385062.0,43976.0,86.7,168.0,5.72,1517.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2025-12-17 16:00:35+00:00,776.2,5.057,113.60000000000002,5052,308,0.0,159,100,running,0.0,1,46,159,65,542912628.0,-1465385924.0,44284.0,86.7,168.0,5.72,1517.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2025-12-17 16:00:36+00:00,781.35,5.048,113.79999999999995,5043,302,0.0,159,100,running,0.0,1,46,159,65,542912276.0,-1465386506.0,44586.0,86.8,168.0,5.73,1514.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
